date,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_gusts_10m_mean,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,soil_temperature_0_to_100cm_mean,soil_moisture_0_to_100cm_mean,wind_gusts_10m_min,wind_speed_10m_min,Ciudad
2016-03-30,22.776834,25.151503,20.199999,20.199999,21.129883,33.48,20.849997,11.477272,85.54385,96.06361,80.26157,24.70221,0.18633501,11.5199995,2.5455842,Miami
2016-03-31,25.033087,27.108206,0.1,0.1,21.868332,36.719997,27.09,16.452646,77.29044,86.785576,69.13223,24.700521,0.19306087,16.199999,11.4862,Miami
2016-04-01,25.935167,28.994965,0.0,0.0,21.077686,34.56,29.069998,17.196943,82.3852,88.91647,73.646194,25.00746,0.18909584,22.68,10.028439,Miami
2016-04-02,26.86225,29.825037,0.2,0.2,23.795427,42.839996,31.425001,16.96573,77.43961,89.78722,64.6431,25.32173,0.1850575,16.919998,8.942214,Miami
2016-04-03,23.364332,24.80971,5.1,5.1,20.316889,41.399998,30.915,15.708452,79.50948,91.069214,68.96792,25.070292,0.18473084,16.56,8.534353,Miami
2017-01-02,24.837502,26.041262,3.5,3.5,29.836594,54.0,39.944996,21.765133,79.223366,87.485016,74.07078,24.943357,0.15503794,16.199999,7.5942073,Miami
2017-03-22,21.458334,20.977709,0.0,0.0,18.584509,41.039997,23.775,11.315341,57.841797,78.95884,37.190323,24.357126,0.108589165,9.36,1.835647,Miami
2017-03-23,21.304167,21.435427,7.2000003,7.2000003,27.776047,50.039997,29.639997,14.593762,72.55734,89.3936,45.939785,24.545065,0.10898168,11.159999,1.1384199,Miami
2017-03-24,21.777082,20.111658,6.2999997,6.2999997,32.491867,59.399998,50.73,27.973513,73.046745,89.62947,62.716328,24.325083,0.11291418,34.92,19.803272,Miami
2017-03-25,22.679169,21.99396,2.3,2.3,28.162956,52.199997,38.28,20.260006,67.14747,82.9904,48.276512,24.339483,0.110419996,22.68,11.5199995,Miami
2017-03-26,22.875002,23.02723,2.2,2.2,21.288757,41.399998,30.674997,15.937279,69.31115,87.211945,55.5207,24.39215,0.11035334,15.4800005,8.825508,Miami
2017-03-27,22.781252,23.502337,0.2,0.2,19.164717,37.8,23.970003,11.571112,67.37258,81.374306,55.851723,24.411774,0.109697096,10.08,0.8049845,Miami
2017-03-28,22.954165,24.146528,0.3,0.3,18.089775,34.92,19.529999,9.139302,68.88117,89.19996,54.467205,24.596458,0.10775127,6.4799995,1.835647,Miami
2017-03-29,24.2875,25.801237,0.0,0.0,16.80857,37.079998,20.144999,9.029194,65.03819,80.46431,47.138714,25.15129,0.10600749,5.7599998,2.9024127,Miami
2017-03-30,24.33333,24.764326,0.0,0.0,24.149532,48.239998,29.625,15.281826,63.283756,82.30886,44.899174,25.286339,0.10464502,7.92,5.00128,Miami
2017-03-31,25.416664,26.002302,0.6,0.6,31.37168,57.96,40.799995,21.827856,70.572876,99.7016,55.59721,25.465082,0.10386208,24.84,12.661564,Miami
2017-04-01,25.381248,28.386042,0.3,0.3,15.379206,40.68,22.11,9.599245,76.22579,95.53859,49.945503,25.792997,0.104118325,10.08,2.4149535,Miami
2018-03-21,23.5625,22.267118,0.0,0.0,27.333935,50.76,37.395,20.018604,57.44348,93.48375,17.590807,23.869085,0.13408668,26.64,11.298495,Miami
2018-03-22,17.914581,14.614535,0.0,0.0,23.110207,43.56,31.605001,15.983861,41.98984,62.85105,15.2293625,23.330584,0.13307168,12.959999,6.9153743,Miami
2018-03-23,18.054167,15.0350275,0.0,0.0,19.694992,38.519997,29.01,14.868874,40.400593,54.841087,26.122263,22.96327,0.12983917,16.199999,9.346143,Miami
2018-03-24,20.489584,19.00163,0.0,0.0,21.749481,39.6,27.360003,13.714505,52.923878,71.55567,41.959824,23.091879,0.12834044,14.759999,6.439876,Miami
2018-03-25,22.754166,22.850313,0.0,0.0,21.758419,41.760002,27.150002,13.37906,62.52049,80.82162,47.9377,23.481354,0.1278613,11.879999,4.39436,Miami
2018-03-26,22.660418,23.528776,0.6,0.6,27.047956,45.36,25.994999,12.931996,70.932655,91.51322,46.726315,23.88527,0.12706332,10.799999,5.0911684,Miami
2018-03-27,22.354164,19.530111,1.1,1.1,34.268143,63.36,53.235004,29.125826,59.18395,82.30277,43.443577,24.034813,0.12755416,39.239998,19.13426,Miami
2018-03-28,22.56875,20.326668,0.4,0.4,27.943512,52.199997,42.79499,23.223011,56.387817,66.626335,46.28292,23.957125,0.12750624,30.239998,16.981165,Miami
2018-03-29,23.466667,22.08967,0.3,0.3,27.155552,46.44,40.335003,21.487295,59.394276,69.38802,52.00709,24.066648,0.12683876,21.96,11.988594,Miami
2018-03-30,24.035418,24.50351,0.1,0.1,22.288042,42.12,32.519997,16.663465,66.650955,81.91352,54.71588,24.318459,0.12635915,7.2,4.3349743,Miami
2018-03-31,23.802084,25.77983,0.1,0.1,15.175612,34.56,18.675001,8.90074,72.18084,91.16041,51.857697,24.56592,0.12560584,3.6,2.8116899,Miami
2018-04-01,24.127085,25.382675,0.5,0.5,20.008356,41.039997,26.49,13.108908,69.189674,81.807915,52.457283,24.878088,0.1254979,13.32,7.8625183,Miami
2019-03-20,20.266666,20.846003,4.799999,4.799999,18.792551,33.839996,29.205,15.077871,85.3856,95.675575,65.324936,23.872002,0.1802542,18.359999,7.342588,Miami
2019-03-21,20.668749,21.79157,1.8000002,1.8000002,16.179987,29.16,22.095001,11.0508995,80.84726,93.88681,61.174355,23.803247,0.176395,8.28,0.8049845,Miami
2019-03-22,18.19375,16.500666,0.0,0.0,20.111729,36.0,25.244997,13.103294,56.55066,80.486885,39.258068,23.211586,0.1714775,4.32,3.2399998,Miami
2019-03-23,18.716665,18.302393,0.0,0.0,13.70839,28.8,20.490004,10.577593,67.10322,78.53966,54.853832,22.713919,0.1655521,9.0,5.771239,Miami
2019-03-24,22.635416,22.174074,0.2,0.2,24.336637,45.36,29.415,15.788773,62.906025,71.253395,53.69584,22.9505,0.16060457,14.759999,8.311245,Miami
2019-03-25,23.391665,25.48625,1.6000001,1.6000001,13.044722,26.28,19.17,8.542532,74.200554,87.10879,64.39531,23.312227,0.15733209,9.72,3.6,Miami
2019-03-26,22.9,25.465425,10.299999,10.299999,11.440979,36.36,19.574999,6.7716537,78.7369,92.24435,55.84146,23.674795,0.15506168,10.08,1.2979984,Miami
2019-03-27,21.30625,20.667824,0.0,0.0,25.942488,48.96,33.39,18.116196,69.90992,95.97594,30.422413,23.703667,0.15166707,21.96,13.237038,Miami
2019-03-28,20.916668,18.620861,0.1,0.1,35.362556,64.079994,47.129997,25.969536,66.48245,86.82625,48.93037,23.388832,0.14827959,29.519999,16.327497,Miami
2019-03-29,22.002083,21.196428,2.1,2.1,23.087763,43.199997,33.42,17.874983,65.98713,76.76316,53.00107,23.384705,0.1474179,23.4,10.315115,Miami
2019-03-31,23.222921,24.735659,0.90000004,0.90000004,15.509274,32.399998,21.494997,10.61451,72.39626,86.61909,60.20573,23.682245,0.14665169,7.92,4.896529,Miami
2021-03-24,22.96875,24.041727,0.0,0.0,24.819122,47.16,26.835003,14.123402,74.135315,88.035225,55.52348,24.387337,0.08575877,7.5599995,5.154415,Miami
2021-03-25,25.272919,27.736013,2.0,2.0,25.40743,47.88,34.575,18.406626,82.48136,94.15502,67.80935,24.843023,0.08586375,13.679999,7.968939,Miami
2021-03-26,25.606253,27.896746,0.0,0.0,22.180206,44.639996,31.844994,16.567366,77.02201,93.020096,56.3597,25.25442,0.08532416,17.64,8.350138,Miami
2021-03-27,25.512499,27.87364,0.5,0.5,21.915691,43.92,31.65,16.320887,77.2315,89.356384,57.617393,25.498251,0.085041255,19.08,10.1376915,Miami
2021-03-28,25.906248,27.41696,0.0,0.0,24.951921,42.12,36.254993,18.942732,72.768105,85.97293,56.069035,25.72577,0.08506458,16.919998,9.028754,Miami
2021-03-29,25.491667,29.037779,2.1,2.1,13.896187,30.599998,16.574999,6.9758325,76.64546,89.693,59.623566,25.926397,0.08470333,2.16,0.5091169,Miami
2021-03-30,25.756248,27.76475,0.9000001,0.9000001,23.0653,45.0,31.41,16.32778,74.25503,84.91354,57.676926,26.005188,0.08406792,19.44,10.308831,Miami
2021-03-31,26.143751,28.097008,0.6,0.6,21.096123,42.48,32.145004,16.368746,71.934265,83.164,58.387085,26.190233,0.08489,4.68,1.2979984,Miami
2021-04-01,24.283333,26.97555,3.3999996,3.3999996,23.828083,41.399998,20.804996,8.877058,77.890335,92.06445,61.736897,26.174292,0.08404166,1.4399999,1.1384199,Miami
2021-04-02,20.172915,16.700436,1.5,1.5,39.84307,70.2,51.675007,28.795652,57.682636,79.6703,40.52706,25.448603,0.08598959,40.32,23.263912,Miami
2021-04-03,20.300001,16.719069,0.1,0.1,29.237675,54.0,46.440002,25.816511,53.62109,63.461796,46.41061,24.875648,0.08410084,38.519997,21.370783,Miami
2021-04-04,21.287497,18.678867,0.0,0.0,24.20314,46.8,37.004997,19.455536,49.884373,59.118675,40.540764,24.714624,0.08360251,20.16,11.090103,Miami
2022-03-23,25.7875,26.791084,0.70000005,0.70000005,28.1169,49.32,39.839996,22.436764,72.31788,82.7751,58.762768,25.304705,0.09894209,22.319998,12.904882,Miami
2022-03-24,26.164583,27.584885,3.2,3.2,32.44996,57.6,42.75,24.127314,76.56467,86.259575,64.809746,25.571228,0.098986246,22.68,12.620554,Miami
2022-03-25,22.493752,22.349174,6.8,6.8,22.768398,39.6,25.799997,13.330138,65.70017,95.22995,22.963272,25.3015,0.10112666,8.28,4.6102495,Miami
2022-03-26,20.572916,19.41963,0.0,0.0,18.678415,34.92,24.314997,12.191805,54.253613,73.357,26.547762,24.903894,0.09651209,7.92,3.8939953,Miami
2022-03-27,21.20625,18.976576,0.0,0.0,22.33161,41.760002,29.669996,15.845143,46.716564,67.13356,19.117897,24.84198,0.089672096,12.24,7.24486,Miami
2022-03-28,22.154167,21.237503,0.0,0.0,19.681828,36.719997,24.345001,12.605331,53.335674,81.003395,28.604527,24.954523,0.08608834,12.959999,8.161764,Miami
2022-03-29,22.84375,23.158861,0.0,0.0,14.587776,32.760002,20.909998,10.335059,59.21579,83.11122,41.138325,25.20375,0.085455425,11.879999,4.072935,Miami
2022-03-30,25.28125,24.062437,0.0,0.0,30.85307,55.8,44.1,25.436144,58.79071,67.40425,46.99763,25.458101,0.08594042,24.48,15.463244,Miami
2022-03-31,26.029167,25.50398,0.8,0.8,35.457714,57.96,50.76,28.569422,65.759834,78.49765,55.71969,25.703566,0.08852667,24.48,12.0694,Miami
2022-04-01,25.82708,28.335001,7.1000004,7.1000004,24.482647,44.639996,34.86,18.645632,80.768074,93.63131,66.08611,25.968979,0.09041667,22.319998,10.041354,Miami
2022-04-02,25.216667,28.385954,5.7999997,5.7999997,21.9718,42.839996,26.550001,12.987732,82.8677,96.15733,68.43469,26.080399,0.09063,11.159999,3.219938,Miami
2022-04-03,23.652084,26.63826,9.7,9.7,16.676977,35.64,19.83,8.027454,81.544556,93.707344,64.79924,26.051004,0.0892,11.159999,2.5959969,Miami
2023-03-22,22.893751,22.766312,0.1,0.1,22.366402,40.32,29.415003,16.19389,65.42953,73.03571,54.19335,24.487648,0.105677515,18.0,9.793058,Miami
2023-03-23,23.764582,24.03285,0.0,0.0,21.03152,39.239998,29.760002,16.247004,65.25144,81.24633,47.72814,24.893457,0.102665424,19.44,12.429127,Miami
2023-03-24,24.535421,25.79747,0.3,0.3,19.770523,35.64,27.044996,14.535284,69.445045,78.411674,57.41422,25.260061,0.10177792,19.08,10.464797,Miami
2023-03-25,25.177084,26.95975,0.1,0.1,23.006226,43.56,32.414997,17.66321,76.39629,88.85801,63.69162,25.588812,0.10098044,11.159999,7.2359104,Miami
2023-03-26,25.718748,27.898363,0.0,0.0,21.746502,42.839996,29.594997,16.169538,74.6085,90.205284,56.78556,25.945269,0.09985498,14.04,9.0,Miami
2023-03-27,25.558334,27.465876,16.300001,16.300001,22.450264,43.56,32.789997,17.118633,74.321724,93.776245,59.357464,26.157982,0.09949959,18.72,5.634891,Miami
2023-03-28,25.414583,28.375242,2.9,2.9,19.164719,37.44,22.694998,11.078867,77.230125,91.58165,57.35478,26.180899,0.104928754,12.24,4.379589,Miami
2023-03-29,23.749998,26.959318,35.699997,35.699997,15.629971,30.239998,16.695,6.4106216,81.46462,95.49388,59.997528,26.119127,0.104355425,7.92,1.2979984,Miami
2023-03-30,22.831251,24.309855,25.9,25.9,26.867676,47.88,29.519999,15.41108,81.92724,93.15919,68.67024,25.79619,0.122119576,15.119999,9.178235,Miami
2023-03-31,24.541666,24.401329,0.2,0.2,24.905132,41.039997,36.615,20.464914,63.87451,76.997734,49.066418,25.921019,0.10158542,20.519999,12.783802,Miami
2023-04-01,25.485415,27.091105,0.5,0.5,19.694992,38.519997,28.005,15.065189,69.45533,85.16853,60.732124,26.156706,0.09996667,14.759999,6.297428,Miami
2023-04-02,24.960419,28.1156,1.7,1.7,20.63023,39.6,19.800001,9.763749,79.09923,96.40071,52.672577,26.369688,0.1006254,2.16,1.4399999,Miami
2024-03-20,21.204168,21.016792,0.0,0.0,18.430452,35.28,22.155,11.157079,64.62388,88.182,47.452225,24.736792,0.11299831,10.08,6.1305785,Miami
2024-03-21,23.331251,23.497786,0.8000001,0.8000001,23.863409,40.32,27.81,14.832539,64.35849,80.048874,52.290684,24.831833,0.111509174,9.72,5.6233797,Miami
2024-03-22,22.531252,22.53852,45.2,45.2,32.750107,54.36,37.095,20.84191,77.14449,88.98936,62.013523,24.483458,0.12363335,22.68,7.9932976,Miami
2024-03-23,22.347918,23.703688,72.8,72.8,34.711544,58.679996,32.940002,16.563961,85.55817,94.62823,70.7666,23.951273,0.19510293,8.28,2.5455842,Miami
2024-03-24,21.091667,21.071785,1.1,1.1,23.400002,38.88,30.855,16.762102,74.0012,90.52508,57.897156,23.773415,0.18475209,25.199999,10.24578,Miami
2024-03-25,23.304167,22.714767,1.2,1.2,29.539747,51.839996,42.030006,24.044933,70.17138,78.323105,63.54719,23.83771,0.1805921,33.12,19.06301,Miami
2024-03-26,24.006248,24.201775,0.5,0.5,26.208397,47.16,36.090004,20.053541,69.46136,83.56691,58.291832,23.890333,0.1762675,18.359999,10.799999,Miami
2024-03-27,24.583334,26.141632,1.5000001,1.5000001,22.782625,40.32,32.144997,17.811892,76.813866,83.74608,67.98082,24.095001,0.17317669,21.96,13.570615,Miami
2024-03-28,25.466667,26.086874,3.8999999,3.8999999,36.247547,65.159996,44.745003,24.354769,72.67933,89.66363,51.044823,24.407333,0.16967958,21.96,12.964998,Miami
2024-03-29,20.949999,19.90814,0.3,0.3,23.933908,45.0,33.254997,18.566288,66.74152,83.964134,53.594143,23.793898,0.16883874,19.44,10.538843,Miami
2024-03-31,21.937502,22.026892,0.0,0.0,15.459054,32.760002,23.145,11.775318,61.960682,72.81468,51.568573,23.499083,0.15557958,14.04,6.489992,Miami
2025-03-19,20.806248,21.294489,0.0,0.0,12.358542,35.28,22.350002,8.661472,67.037445,85.64648,50.20363,24.03996,0.10691836,14.759999,3.693291,Miami
2025-03-20,22.354164,22.346283,0.0,0.0,20.082708,50.399998,25.935,10.1307335,59.68478,85.946144,32.155476,24.198519,0.10650999,6.8399997,2.3469129,Miami
2025-03-21,19.585415,17.919779,0.0,0.0,20.340796,45.36,37.14,14.964984,55.238277,82.22335,20.312836,24.270813,0.106308736,22.319998,8.913181,Miami
2025-03-22,20.079165,19.583256,0.0,0.0,14.527683,39.96,22.8,8.442995,57.60974,77.47255,37.275864,23.997934,0.10573545,9.36,3.745557,Miami
2025-03-23,22.152082,22.637362,0.0,0.0,14.887859,39.96,20.385,7.8683515,61.713196,77.23583,48.053288,24.103045,0.104833774,3.6,1.4512063,Miami
2025-03-24,24.647919,26.079649,0.2,0.2,17.574675,39.6,33.105003,13.663314,69.595665,84.31431,56.55178,24.507105,0.10592961,22.319998,8.731392,Miami
2025-03-25,23.495836,26.742407,12.900001,12.900001,10.829959,33.839996,17.025002,5.55668,82.54745,96.377884,53.600605,24.652878,0.11005125,4.68,0.6489992,Miami
2025-03-26,22.445831,24.777674,0.70000005,0.70000005,13.690654,35.64,20.505,8.331051,80.241776,93.04003,61.01507,24.306604,0.114073336,2.8799999,1.659518,Miami
2025-03-27,23.84375,23.830927,0.0,0.0,21.167418,50.76,33.960003,15.423896,60.95139,87.83865,40.578396,24.253458,0.11049209,14.759999,6.9899354,Miami
2025-03-28,23.637503,21.976461,2.6999998,2.6999998,28.926283,67.67999,55.319992,25.213264,60.18045,69.88836,55.225418,24.39273,0.10662543,39.6,20.056877,Miami
2025-03-31,24.033333,27.509192,6.4999995,6.4999995,18.35647,45.36,25.92,10.694233,87.329796,97.57591,76.428085,24.359877,0.117535,8.64,2.1068459,Miami
2015-04-12,13.769168,13.620551,0.0,0.0,7.42159,21.96,12.690001,3.8681655,81.38324,92.557625,70.28646,12.093541,0.35135254,6.4799995,1.1384199,"Monte Carlo, Monaco"
2015-04-13,15.417084,15.4243965,0.0,0.0,9.746631,25.919998,15.060001,5.219631,78.49337,90.46655,61.1971,12.573876,0.3482646,8.64,0.8049845,"Monte Carlo, Monaco"
2015-04-14,15.512917,16.094946,0.0,0.0,8.217153,22.319998,13.995,4.591398,84.318054,92.010254,70.24753,12.976043,0.34522498,7.92,2.6208394,"Monte Carlo, Monaco"
2015-04-15,15.269166,15.92213,0.0,0.0,8.225035,23.759998,14.549999,4.7041197,87.83373,96.4792,78.01426,13.265606,0.34210333,7.92,1.484318,"Monte Carlo, Monaco"
2015-04-16,14.985833,15.006808,0.8,0.8,6.6185193,30.239998,18.614998,3.8623598,81.258415,100.0,64.604164,13.527894,0.339115,11.5199995,0.8049845,"Monte Carlo, Monaco"
2015-04-17,14.825417,14.666957,0.90000004,0.90000004,10.464798,30.960001,20.955,5.9555855,83.32782,96.81062,63.9204,13.695584,0.3372554,9.36,0.5091169,"Monte Carlo, Monaco"
2015-04-18,14.7525,14.946687,0.3,0.3,9.339208,23.759998,15.81,5.6706796,90.190674,98.698296,82.46195,13.849603,0.3351626,7.2,2.5455842,"Monte Carlo, Monaco"
2015-04-19,13.84,11.909706,2.7,2.7,13.679999,42.12,30.495,10.544926,70.264885,95.55509,56.268684,13.797479,0.33555794,17.28,4.802999,"Monte Carlo, Monaco"
2016-04-10,12.271251,11.537013,0.0,0.0,11.159999,26.64,16.5,6.099283,83.458595,92.45158,72.8269,13.225125,0.34854877,6.4799995,1.609969,"Monte Carlo, Monaco"
2016-04-11,13.235833,12.599342,0.0,0.0,8.707238,24.84,16.905,5.3597097,77.457466,95.40241,60.113495,13.398834,0.3454229,11.159999,1.2979984,"Monte Carlo, Monaco"
2016-04-12,13.431667,12.966195,0.0,0.0,8.669949,27.0,16.515,4.743053,77.88749,92.123856,62.661407,13.398438,0.34264132,9.36,1.2979984,"Monte Carlo, Monaco"
2016-04-13,13.948335,13.227249,0.1,0.1,13.755579,43.56,23.655,8.016345,81.5346,94.184105,68.944405,13.470585,0.34031248,9.72,1.5273507,"Monte Carlo, Monaco"
2016-04-14,15.104584,13.714066,0.0,0.0,14.186923,32.760002,26.685,9.729636,67.53966,83.94446,49.758354,13.73025,0.33779252,19.8,3.671294,"Monte Carlo, Monaco"
2016-04-15,14.4504175,13.661477,0.0,0.0,13.32,35.64,22.289997,8.156181,76.965065,91.54024,66.000786,13.751564,0.33479622,11.159999,3.9763298,"Monte Carlo, Monaco"
2016-04-16,14.44,14.164483,0.0,0.0,9.693296,27.72,18.794998,4.621916,76.007355,92.09717,54.695538,13.879959,0.33204708,14.4,0.5091169,"Monte Carlo, Monaco"
2016-04-17,14.694167,14.497838,1.0,1.0,14.33234,54.0,27.36,8.206707,88.30227,96.5087,75.529236,14.046211,0.32976255,15.84,3.6,"Monte Carlo, Monaco"
2017-04-16,16.633667,15.903085,0.0,0.0,10.990322,41.399998,21.179998,5.469069,63.96166,90.4039,41.675,16.46023,0.19513331,10.799999,1.5273507,"Monte Carlo, Monaco"
2017-04-17,15.831584,14.501033,0.0,0.0,18.998316,54.0,28.365002,7.4443073,60.451183,79.23968,36.083126,16.763355,0.19158621,14.4,1.4399999,"Monte Carlo, Monaco"
2017-04-18,14.871163,12.82005,0.1,0.1,18.35647,54.0,25.904999,7.8426476,53.39517,76.11311,14.582626,16.75052,0.1894442,10.799999,2.0991426,"Monte Carlo, Monaco"
2017-04-19,12.883667,9.277914,0.4,0.4,17.654688,51.48,28.454994,8.186351,29.975672,56.45244,11.689588,16.553791,0.18993169,10.440001,2.16,"Monte Carlo, Monaco"
2017-04-20,11.500333,7.683022,0.0,0.0,13.849477,45.36,33.48,9.35986,31.177721,54.565025,14.623283,16.089811,0.18919085,19.8,1.484318,"Monte Carlo, Monaco"
2017-04-21,12.285751,9.651239,0.2,0.2,13.004921,48.239998,24.719997,6.9608006,46.41821,65.191536,37.938576,15.895291,0.18719752,10.440001,0.35999998,"Monte Carlo, Monaco"
2017-04-22,13.083665,11.717842,0.0,0.0,13.783817,41.399998,21.509998,5.749424,63.27336,88.19332,43.419895,15.841667,0.18497837,7.2,0.8049845,"Monte Carlo, Monaco"
2017-04-23,14.581582,13.05304,0.0,0.0,22.33161,64.799995,38.43,12.424654,75.93925,92.96583,56.166916,16.109856,0.18385752,9.0,3.2599385,"Monte Carlo, Monaco"
2018-04-15,15.596165,14.17371,0.0,0.0,11.631956,35.28,20.279997,6.064914,58.732315,75.51517,47.211353,12.727542,0.38380873,9.72,1.8,"Monte Carlo, Monaco"
2018-04-16,15.523251,14.990619,0.0,0.0,8.39657,28.8,18.209997,4.8510804,68.78147,86.90343,54.232716,13.146126,0.37862083,7.5599995,1.835647,"Monte Carlo, Monaco"
2018-04-17,16.494081,16.556849,0.0,0.0,6.12,20.880001,14.16,3.4619293,70.31854,81.1129,58.042522,13.545646,0.37304005,9.72,1.4399999,"Monte Carlo, Monaco"
2018-04-18,18.364918,18.309566,0.0,0.0,10.00256,37.079998,20.789999,4.674798,64.64253,76.684494,50.21201,14.130105,0.3668237,14.4,1.609969,"Monte Carlo, Monaco"
2018-04-19,17.831583,17.158628,0.0,0.0,21.915693,60.839996,27.014997,6.1536007,59.949795,74.29563,44.26801,14.552167,0.35708454,13.679999,0.71999997,"Monte Carlo, Monaco"
2018-04-20,19.183664,19.040434,0.0,0.0,9.0,25.56,17.745,4.906182,58.75967,71.77352,43.027493,15.008521,0.3494563,11.879999,0.71999997,"Monte Carlo, Monaco"
2018-04-21,19.167002,19.068794,0.0,0.0,8.78872,25.919998,18.434998,5.0027494,59.080933,75.911514,41.968098,15.492564,0.34286082,10.799999,1.9386592,"Monte Carlo, Monaco"
2018-04-22,18.546167,18.83972,0.0,0.0,6.696387,22.68,17.009998,4.3926105,64.97936,84.33718,56.21082,15.887585,0.33465502,9.72,1.9386592,"Monte Carlo, Monaco"
2019-04-14,11.32325,9.719006,0.3,0.3,13.32,38.16,21.524998,6.1201878,74.11213,90.454056,56.25609,12.905644,0.2732208,10.440001,1.08,"Monte Carlo, Monaco"
2019-04-15,11.827415,9.991841,0.0,0.0,10.44,34.56,21.015,5.774072,62.038586,74.90221,46.56796,12.908105,0.2712288,13.679999,2.9024127,"Monte Carlo, Monaco"
2019-04-16,12.873249,11.239727,0.2,0.2,10.233123,28.44,18.81,5.5959373,66.7021,77.014565,53.778133,13.015144,0.2675558,7.2,1.2979984,"Monte Carlo, Monaco"
2019-04-17,13.216998,12.436432,0.0,0.0,7.628263,24.119999,17.46,4.5827174,72.45322,83.957664,61.48577,13.184604,0.2645704,11.159999,1.484318,"Monte Carlo, Monaco"
2019-04-18,15.708667,13.070708,0.0,0.0,25.210283,72.72,40.89,11.882764,51.83681,75.27141,30.75602,13.438834,0.26034376,11.5199995,1.2979984,"Monte Carlo, Monaco"
2019-04-19,16.587833,13.591954,0.0,0.0,27.238941,77.4,50.535004,14.663658,49.084824,58.653458,34.17336,13.854752,0.25406632,26.28,5.495161,"Monte Carlo, Monaco"
2019-04-20,16.233667,13.143298,0.0,0.0,28.241076,78.84,48.690002,14.812167,49.29399,68.85681,32.913074,14.02654,0.24876755,28.8,6.618519,"Monte Carlo, Monaco"
2019-04-21,18.119085,14.473842,1.4000001,1.4000001,28.100763,76.32,61.08,17.301086,43.673557,62.218704,32.10122,14.495876,0.24390501,42.48,11.043261,"Monte Carlo, Monaco"
2021-04-11,12.802417,11.576466,17.4,17.4,15.124284,44.28,25.74,7.2866406,76.7729,90.54663,64.49955,13.100251,0.25383833,7.2,1.9386592,"Monte Carlo, Monaco"
2021-04-12,12.02325,11.464894,5.3000007,5.3000007,8.669949,28.8,17.265,4.708854,89.79893,95.138336,80.69165,13.097394,0.26076832,5.7599998,1.4399999,"Monte Carlo, Monaco"
2021-04-13,11.612831,10.152314,0.5,0.5,10.931203,32.760002,21.509998,5.9584785,76.92331,96.708496,47.745205,13.043522,0.26461628,11.879999,0.5091169,"Monte Carlo, Monaco"
2021-04-14,10.583667,8.348098,1.8000002,1.8000002,15.158522,43.92,27.374996,9.152208,75.59316,87.09907,65.05402,12.850292,0.2635942,14.4,4.2136917,"Monte Carlo, Monaco"
2021-04-15,9.933667,7.476915,1.1,1.1,18.0036,52.199997,27.705,8.884915,72.77433,86.63154,57.256115,12.550022,0.26099584,10.08,2.3051248,"Monte Carlo, Monaco"
2021-04-16,11.008667,7.854962,0.4,0.4,20.674158,60.120003,37.034996,11.702761,59.44676,79.43966,39.695442,12.504895,0.25803962,16.199999,3.8268526,"Monte Carlo, Monaco"
2021-04-17,11.358666,7.801664,0.2,0.2,23.469128,65.159996,39.929996,11.752322,51.915527,72.48099,32.37783,12.408336,0.25367418,13.32,2.5455842,"Monte Carlo, Monaco"
2021-04-18,10.944083,8.658956,0.2,0.2,11.119281,32.399998,19.59,5.3305664,59.27545,81.477036,43.793385,12.387459,0.26153335,7.92,1.9386592,"Monte Carlo, Monaco"
2022-04-10,11.575334,7.9876256,0.0,0.0,13.217443,38.519997,25.064997,7.922247,32.482845,57.522774,25.006811,14.333126,0.1337367,12.24,2.5455842,"Monte Carlo, Monaco"
2022-04-11,11.875333,8.974273,0.0,0.0,15.175612,41.760002,22.800001,7.972284,46.96948,70.43417,35.27019,14.190269,0.12980916,8.28,2.2768397,"Monte Carlo, Monaco"
2022-04-12,12.698249,9.174901,0.0,0.0,28.082308,72.0,47.145,16.336353,59.185505,72.19088,43.480755,14.152314,0.13030921,18.72,4.6800003,"Monte Carlo, Monaco"
2022-04-13,15.550332,12.230613,0.0,0.0,26.552288,70.92,50.864994,16.06357,50.795288,91.3808,38.983265,14.476147,0.12951587,20.880001,4.0249224,"Monte Carlo, Monaco"
2022-04-14,17.781584,15.263265,0.0,0.0,16.418526,46.079998,27.659998,8.602548,39.097378,52.968006,24.533918,14.998479,0.1297967,10.440001,1.1384199,"Monte Carlo, Monaco"
2022-04-15,18.796167,16.869532,0.0,0.0,12.031756,34.56,20.024998,5.8613396,38.014416,45.75188,29.846395,15.6049185,0.12504251,8.28,1.484318,"Monte Carlo, Monaco"
2022-04-16,19.489916,17.794168,0.0,0.0,16.215992,45.0,20.505001,5.610436,39.212032,45.29653,33.6915,16.140917,0.1212625,8.64,1.08,"Monte Carlo, Monaco"
2022-04-17,16.979498,14.223209,0.0,0.0,25.43802,64.439995,39.24,12.805702,46.41802,57.45658,38.839294,16.327793,0.12081165,12.599999,4.0249224,"Monte Carlo, Monaco"
2023-04-09,13.133668,11.221616,0.0,0.0,18.792551,49.68,23.625002,7.451712,60.923374,87.8104,43.358067,15.056165,0.050525423,5.7599998,0.71999997,"Monte Carlo, Monaco"
